2024-01-14 00:26:10:676: [INFO] - This game id is D-00000009
2024-01-14 00:26:16:172: [INFO] - Receive draw-card event. res_data: {"player":"P-00000006","is_draw":true}
2024-01-14 00:26:16:201: [INFO] - Receive play-draw-card event. res_data: {"is_play_card":true,"yell_uno":true,"player":"P-00000006","card_play":{"color":"red","number":2}}
2024-01-14 00:26:16:263: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"red","number":3},"yell_uno":false,"player":"P-00000001"}
2024-01-14 00:26:16:276: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000005","before_player":"P-00000001","card_before":{"color":"red","number":3},"card_of_player":[{"color":"yellow","special":"draw_2"},{"color":"yellow","number":3},{"color":"yellow","number":6},{"color":"yellow","number":6},{"color":"yellow","special":"skip"},{"color":"green","special":"skip"},{"color":"blue","special":"draw_2"},{"color":"blue","number":4},{"color":"blue","number":6},{"color":"red","special":"reverse"}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":true,"number_card_play":30,"number_turn_play":40,"number_card_of_player":{"P-00000002":3,"P-00000006":1,"P-00000001":4,"P-00000005":10}}
2024-01-14 00:26:16:277: [DEBUG] - selected card: {"color":"yellow","number":3}
2024-01-14 00:26:16:277: [INFO] - Send play-card event. req_data: {"card_play":{"color":"yellow","number":3},"yell_uno":false}
2024-01-14 00:26:16:305: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","number":3},"yell_uno":false,"player":"P-00000005"}
2024-01-14 00:26:16:320: [INFO] - Client play-card successfully! res_data: {"card_play":{"color":"yellow","number":3},"yell_uno":false}
2024-01-14 00:26:16:348: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","special":"wild_draw_4"},"yell_uno":false,"color_of_wild":"yellow","player":"P-00000002"}
2024-01-14 00:26:16:350: [INFO] - Receive update-color event. res_data: {"color":"yellow"}
2024-01-14 00:26:16:399: [INFO] - Receive draw-card event. res_data: {"player":"P-00000006","is_draw":true}
2024-01-14 00:26:16:459: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","number":3},"yell_uno":false,"player":"P-00000001"}
2024-01-14 00:26:16:473: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000005","before_player":"P-00000001","card_before":{"color":"yellow","number":3},"card_of_player":[{"color":"yellow","special":"draw_2"},{"color":"yellow","number":6},{"color":"yellow","number":6},{"color":"yellow","special":"skip"},{"color":"green","special":"skip"},{"color":"blue","special":"draw_2"},{"color":"blue","number":4},{"color":"blue","number":6},{"color":"red","special":"reverse"}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":true,"number_card_play":33,"number_turn_play":44,"number_card_of_player":{"P-00000002":2,"P-00000006":5,"P-00000001":3,"P-00000005":9}}
2024-01-14 00:26:16:473: [DEBUG] - selected card: {"color":"yellow","special":"draw_2"}
2024-01-14 00:26:16:473: [INFO] - Send play-card event. req_data: {"card_play":{"color":"yellow","special":"draw_2"},"yell_uno":false}
2024-01-14 00:26:16:502: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","special":"draw_2"},"yell_uno":false,"player":"P-00000005"}
2024-01-14 00:26:16:517: [INFO] - Client play-card successfully! res_data: {"card_play":{"color":"yellow","special":"draw_2"},"yell_uno":false}
2024-01-14 00:26:16:541: [INFO] - Receive draw-card event. res_data: {"player":"P-00000002","is_draw":true}
2024-01-14 00:26:16:580: [INFO] - Receive draw-card event. res_data: {"player":"P-00000006","is_draw":true}
2024-01-14 00:26:16:617: [INFO] - Receive play-draw-card event. res_data: {"is_play_card":true,"yell_uno":false,"player":"P-00000006","card_play":{"color":"white","special":"white_wild"}}
2024-01-14 00:26:16:641: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000005","before_player":"P-00000006","card_before":{"color":"yellow","special":"white_wild"},"card_of_player":[{"color":"yellow","number":6},{"color":"yellow","number":6},{"color":"yellow","special":"skip"},{"color":"green","special":"skip"},{"color":"blue","special":"draw_2"},{"color":"blue","number":4},{"color":"blue","number":6},{"color":"red","special":"reverse"}],"must_call_draw_card":true,"draw_reason":"skip_bind_2","turn_right":true,"number_card_play":35,"number_turn_play":47,"number_card_of_player":{"P-00000002":4,"P-00000006":5,"P-00000001":3,"P-00000005":8}}
2024-01-14 00:26:16:641: [INFO] - Send draw-card event. req_data: {}
2024-01-14 00:26:16:655: [INFO] - Receive receiver-card event. res_data: {"cards_receive":[{"color":"blue","special":"skip"}],"is_penalty":false}
2024-01-14 00:26:16:666: [INFO] - Receive draw-card event. res_data: {"player":"P-00000005","is_draw":true}
2024-01-14 00:26:16:666: [INFO] - Client draw-card successfully! res_data: {"player":"P-00000005","is_draw":true,"can_play_draw_card":false,"draw_card":[{"color":"blue","special":"skip"}]}
2024-01-14 00:26:16:705: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"red","special":"wild_draw_4"},"yell_uno":false,"color_of_wild":"red","player":"P-00000002"}
2024-01-14 00:26:16:707: [INFO] - Receive update-color event. res_data: {"color":"yellow"}
2024-01-14 00:26:16:757: [INFO] - Receive draw-card event. res_data: {"player":"P-00000006","is_draw":true}
2024-01-14 00:26:16:808: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"red","number":3},"yell_uno":false,"player":"P-00000001"}
2024-01-14 00:26:16:823: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000005","before_player":"P-00000001","card_before":{"color":"red","number":3},"card_of_player":[{"color":"yellow","number":6},{"color":"yellow","number":6},{"color":"yellow","special":"skip"},{"color":"green","special":"skip"},{"color":"blue","special":"draw_2"},{"color":"blue","number":4},{"color":"blue","number":6},{"color":"blue","special":"skip"},{"color":"red","special":"reverse"}],"must_call_draw_card":true,"draw_reason":"nothing","turn_right":true,"number_card_play":37,"number_turn_play":51,"number_card_of_player":{"P-00000002":3,"P-00000006":9,"P-00000001":2,"P-00000005":9}}
2024-01-14 00:26:16:823: [INFO] - Send draw-card event. req_data: {}
2024-01-14 00:26:16:839: [INFO] - Receive receiver-card event. res_data: {"cards_receive":[{"color":"green","number":0}],"is_penalty":false}
2024-01-14 00:26:16:849: [INFO] - Receive draw-card event. res_data: {"player":"P-00000005","is_draw":true}
2024-01-14 00:26:16:850: [INFO] - Client draw-card successfully! res_data: {"player":"P-00000005","is_draw":true,"can_play_draw_card":false,"draw_card":[{"color":"green","number":0}]}
2024-01-14 00:26:16:891: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"red","number":5},"yell_uno":false,"player":"P-00000002"}
2024-01-14 00:26:16:934: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"blue","number":5},"yell_uno":false,"player":"P-00000006"}
2024-01-14 00:26:16:982: [INFO] - Receive draw-card event. res_data: {"player":"P-00000001","is_draw":true}
2024-01-14 00:26:16:996: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000005","before_player":"P-00000001","card_before":{"color":"blue","number":5},"card_of_player":[{"color":"yellow","number":6},{"color":"yellow","number":6},{"color":"yellow","special":"skip"},{"color":"green","special":"skip"},{"color":"green","number":0},{"color":"blue","special":"draw_2"},{"color":"blue","number":4},{"color":"blue","number":6},{"color":"blue","special":"skip"},{"color":"red","special":"reverse"}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":true,"number_card_play":39,"number_turn_play":55,"number_card_of_player":{"P-00000002":2,"P-00000006":8,"P-00000001":3,"P-00000005":10}}
2024-01-14 00:26:16:996: [DEBUG] - selected card: {"color":"blue","special":"draw_2"}
2024-01-14 00:26:16:996: [INFO] - Send play-card event. req_data: {"card_play":{"color":"blue","special":"draw_2"},"yell_uno":false}
2024-01-14 00:26:17:023: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"blue","special":"draw_2"},"yell_uno":false,"player":"P-00000005"}
2024-01-14 00:26:17:037: [INFO] - Client play-card successfully! res_data: {"card_play":{"color":"blue","special":"draw_2"},"yell_uno":false}
2024-01-14 00:26:17:063: [INFO] - Receive draw-card event. res_data: {"player":"P-00000002","is_draw":true}
2024-01-14 00:26:17:105: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"blue","number":1},"yell_uno":false,"player":"P-00000006"}
2024-01-14 00:26:17:154: [INFO] - Receive draw-card event. res_data: {"player":"P-00000001","is_draw":true}
2024-01-14 00:26:17:188: [INFO] - Receive play-draw-card event. res_data: {"is_play_card":true,"yell_uno":false,"player":"P-00000001","card_play":{"color":"green","number":1}}
2024-01-14 00:26:17:211: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000005","before_player":"P-00000001","card_before":{"color":"green","number":1},"card_of_player":[{"color":"yellow","number":6},{"color":"yellow","number":6},{"color":"yellow","special":"skip"},{"color":"green","special":"skip"},{"color":"green","number":0},{"color":"blue","number":4},{"color":"blue","number":6},{"color":"blue","special":"skip"},{"color":"red","special":"reverse"}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":true,"number_card_play":42,"number_turn_play":59,"number_card_of_player":{"P-00000002":4,"P-00000006":7,"P-00000001":3,"P-00000005":9}}
2024-01-14 00:26:17:211: [DEBUG] - selected card: {"color":"green","special":"skip"}
2024-01-14 00:26:17:211: [INFO] - Send play-card event. req_data: {"card_play":{"color":"green","special":"skip"},"yell_uno":false}
2024-01-14 00:26:17:239: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"green","special":"skip"},"yell_uno":false,"player":"P-00000005"}
2024-01-14 00:26:17:253: [INFO] - Client play-card successfully! res_data: {"card_play":{"color":"green","special":"skip"},"yell_uno":false}
2024-01-14 00:26:17:279: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"green","number":4},"yell_uno":false,"player":"P-00000006"}
2024-01-14 00:26:17:328: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","number":4},"yell_uno":false,"player":"P-00000001"}
2024-01-14 00:26:17:343: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000005","before_player":"P-00000001","card_before":{"color":"yellow","number":4},"card_of_player":[{"color":"yellow","number":6},{"color":"yellow","number":6},{"color":"yellow","special":"skip"},{"color":"green","number":0},{"color":"blue","number":4},{"color":"blue","number":6},{"color":"blue","special":"skip"},{"color":"red","special":"reverse"}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":true,"number_card_play":45,"number_turn_play":62,"number_card_of_player":{"P-00000002":4,"P-00000006":6,"P-00000001":2,"P-00000005":8}}
2024-01-14 00:26:17:343: [DEBUG] - selected card: {"color":"yellow","number":6}
2024-01-14 00:26:17:343: [INFO] - Send play-card event. req_data: {"card_play":{"color":"yellow","number":6},"yell_uno":false}
2024-01-14 00:26:17:370: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","number":6},"yell_uno":false,"player":"P-00000005"}
2024-01-14 00:26:17:383: [INFO] - Client play-card successfully! res_data: {"card_play":{"color":"yellow","number":6},"yell_uno":false}
2024-01-14 00:26:17:411: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"red","special":"wild_draw_4"},"yell_uno":false,"color_of_wild":"red","player":"P-00000002"}
2024-01-14 00:26:17:413: [INFO] - Receive update-color event. res_data: {"color":"yellow"}
2024-01-14 00:26:17:465: [INFO] - Receive challenge event. res_data: {"challenger":"P-00000006","target":"P-00000002","is_challenge":true,"is_challenge_success":false}
2024-01-14 00:26:17:542: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"red","special":"draw_2"},"yell_uno":true,"player":"P-00000001"}
2024-01-14 00:26:17:556: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000005","before_player":"P-00000001","card_before":{"color":"red","special":"draw_2"},"card_of_player":[{"color":"yellow","number":6},{"color":"yellow","special":"skip"},{"color":"green","number":0},{"color":"blue","number":4},{"color":"blue","number":6},{"color":"blue","special":"skip"},{"color":"red","special":"reverse"}],"must_call_draw_card":true,"draw_reason":"draw_2","turn_right":true,"number_card_play":48,"number_turn_play":66,"number_card_of_player":{"P-00000002":3,"P-00000006":12,"P-00000001":1,"P-00000005":7}}
2024-01-14 00:26:17:557: [INFO] - Send draw-card event. req_data: {}
2024-01-14 00:26:17:572: [INFO] - Receive receiver-card event. res_data: {"cards_receive":[{"color":"yellow","number":4},{"color":"blue","number":4}],"is_penalty":false}
2024-01-14 00:26:17:583: [INFO] - Receive draw-card event. res_data: {"player":"P-00000005","is_draw":true}
2024-01-14 00:26:17:583: [INFO] - Client draw-card successfully! res_data: {"player":"P-00000005","is_draw":true,"can_play_draw_card":false,"draw_card":[{"color":"yellow","number":4},{"color":"blue","number":4}]}
2024-01-14 00:26:17:623: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"red","number":8},"yell_uno":false,"player":"P-00000002"}
