2023-11-20 18:34:17:471: [INFO] - This game id is D-00000001
2023-11-20 18:40:24:632: [INFO] - Send play-card event. req_data: {"card_play":{"color":"green","special":"skip"},"yell_uno":false}
2023-11-20 18:40:24:659: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"green","special":"skip"},"yell_uno":false,"player":"P-00000002"}
2023-11-20 18:40:24:676: [INFO] - Client play-card successfully! res_data: {"card_play":{"color":"green","special":"skip"},"yell_uno":false}
2023-11-20 18:40:24:802: [INFO] - Receive shuffle-wild event. res_data: {"cards_receive":[{"color":"yellow","number":2},{"color":"green","number":1},{"color":"blue","number":3},{"color":"blue","number":7},{"color":"blue","number":9},{"color":"red","number":3},{"color":"red","number":9}],"number_card_of_player":{"P-00000003":6,"P-00000001":7,"P-00000002":7,"P-00000004":6}}
2023-11-20 18:40:24:821: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"black","special":"wild_shuffle"},"yell_uno":false,"player":"P-00000003"}
2023-11-20 18:40:24:836: [INFO] - Receive update-color event. res_data: {"color":"blue"}
2023-11-20 18:40:24:897: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"red","special":"wild_draw_4"},"yell_uno":false,"color_of_wild":"red","player":"P-00000001"}
2023-11-20 18:40:24:899: [INFO] - Receive update-color event. res_data: {"color":"blue"}
2023-11-20 18:40:24:924: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000001","card_before":{"color":"red","special":"wild_draw_4"},"card_of_player":[{"color":"yellow","number":2},{"color":"green","number":1},{"color":"blue","number":3},{"color":"blue","number":7},{"color":"blue","number":9},{"color":"red","number":3},{"color":"red","number":9}],"must_call_draw_card":true,"draw_reason":"wild_draw_4","turn_right":true,"number_card_play":8,"number_turn_play":9,"number_card_of_player":{"P-00000003":6,"P-00000001":6,"P-00000002":7,"P-00000004":6}}
2023-11-20 18:40:24:925: [INFO] - Send challenge event. req_data: {"is_challenge":true}
2023-11-20 18:40:24:940: [INFO] - Receive public-card event. res_data: {"card_of_player":"P-00000001","cards":[{"color":"yellow","number":0},{"color":"yellow","number":3},{"color":"yellow","number":3},{"color":"yellow","number":6},{"color":"red","number":1},{"color":"red","number":4}]}
2023-11-20 18:40:24:957: [INFO] - Receive challenge event. res_data: {"challenger":"P-00000002","target":"P-00000001","is_challenge":true,"is_challenge_success":false}
2023-11-20 18:40:24:968: [INFO] - Receive receiver-card event. res_data: {"cards_receive":[{"color":"yellow","special":"skip"},{"color":"green","number":3},{"color":"green","number":5},{"color":"blue","number":5},{"color":"blue","special":"reverse"},{"color":"blue","number":6}],"is_penalty":false}
2023-11-20 18:40:24:994: [INFO] - Client challenge successfully! res_data: {"is_challenge":true}
2023-11-20 18:40:25:028: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"red","special":"draw_2"},"yell_uno":false,"player":"P-00000004"}
2023-11-20 18:40:25:075: [INFO] - Receive draw-card event. res_data: {"player":"P-00000003","is_draw":true}
2023-11-20 18:40:25:125: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"red","number":1},"yell_uno":false,"player":"P-00000001"}
2023-11-20 18:40:25:140: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000001","card_before":{"color":"red","number":1},"card_of_player":[{"color":"yellow","number":2},{"color":"yellow","special":"skip"},{"color":"green","number":1},{"color":"green","number":3},{"color":"green","number":5},{"color":"blue","number":3},{"color":"blue","number":5},{"color":"blue","number":7},{"color":"blue","number":9},{"color":"blue","special":"reverse"},{"color":"blue","number":6},{"color":"red","number":3},{"color":"red","number":9}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":true,"number_card_play":10,"number_turn_play":13,"number_card_of_player":{"P-00000003":8,"P-00000001":5,"P-00000002":13,"P-00000004":5}}
2023-11-20 18:40:25:140: [DEBUG] - selected card: {"color":"green","number":1}
2023-11-20 18:40:25:140: [INFO] - Send play-card event. req_data: {"card_play":{"color":"green","number":1},"yell_uno":false}
2023-11-20 18:40:25:169: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"green","number":1},"yell_uno":false,"player":"P-00000002"}
2023-11-20 18:40:25:185: [INFO] - Client play-card successfully! res_data: {"card_play":{"color":"green","number":1},"yell_uno":false}
2023-11-20 18:40:25:222: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","number":1},"yell_uno":false,"player":"P-00000004"}
2023-11-20 18:40:25:272: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","number":2},"yell_uno":false,"player":"P-00000003"}
2023-11-20 18:40:25:323: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","number":0},"yell_uno":false,"player":"P-00000001"}
2023-11-20 18:40:25:339: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000001","card_before":{"color":"yellow","number":0},"card_of_player":[{"color":"yellow","number":2},{"color":"yellow","special":"skip"},{"color":"green","number":3},{"color":"green","number":5},{"color":"blue","number":3},{"color":"blue","number":5},{"color":"blue","number":7},{"color":"blue","number":9},{"color":"blue","special":"reverse"},{"color":"blue","number":6},{"color":"red","number":3},{"color":"red","number":9}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":true,"number_card_play":14,"number_turn_play":17,"number_card_of_player":{"P-00000003":7,"P-00000001":4,"P-00000002":12,"P-00000004":4}}
2023-11-20 18:40:25:340: [DEBUG] - selected card: {"color":"yellow","number":2}
2023-11-20 18:40:25:340: [INFO] - Send play-card event. req_data: {"card_play":{"color":"yellow","number":2},"yell_uno":false}
2023-11-20 18:40:25:367: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","number":2},"yell_uno":false,"player":"P-00000002"}
2023-11-20 18:40:25:384: [INFO] - Client play-card successfully! res_data: {"card_play":{"color":"yellow","number":2},"yell_uno":false}
2023-11-20 18:40:25:421: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","number":4},"yell_uno":false,"player":"P-00000004"}
2023-11-20 18:40:25:472: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","number":7},"yell_uno":false,"player":"P-00000003"}
2023-11-20 18:40:25:523: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","number":3},"yell_uno":false,"player":"P-00000001"}
2023-11-20 18:40:25:537: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000001","card_before":{"color":"yellow","number":3},"card_of_player":[{"color":"yellow","special":"skip"},{"color":"green","number":3},{"color":"green","number":5},{"color":"blue","number":3},{"color":"blue","number":5},{"color":"blue","number":7},{"color":"blue","number":9},{"color":"blue","special":"reverse"},{"color":"blue","number":6},{"color":"red","number":3},{"color":"red","number":9}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":true,"number_card_play":18,"number_turn_play":21,"number_card_of_player":{"P-00000003":6,"P-00000001":3,"P-00000002":11,"P-00000004":3}}
2023-11-20 18:40:25:538: [DEBUG] - selected card: {"color":"yellow","special":"skip"}
2023-11-20 18:40:25:538: [INFO] - Send play-card event. req_data: {"card_play":{"color":"yellow","special":"skip"},"yell_uno":false}
2023-11-20 18:40:25:567: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","special":"skip"},"yell_uno":false,"player":"P-00000002"}
2023-11-20 18:40:25:581: [INFO] - Client play-card successfully! res_data: {"card_play":{"color":"yellow","special":"skip"},"yell_uno":false}
2023-11-20 18:40:25:630: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"white","special":"white_wild"},"yell_uno":false,"player":"P-00000003"}
2023-11-20 18:40:25:645: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000003","card_before":{"color":"yellow","special":"white_wild"},"card_of_player":[{"color":"green","number":3},{"color":"green","number":5},{"color":"blue","number":3},{"color":"blue","number":5},{"color":"blue","number":7},{"color":"blue","number":9},{"color":"blue","special":"reverse"},{"color":"blue","number":6},{"color":"red","number":3},{"color":"red","number":9}],"must_call_draw_card":true,"draw_reason":"skip_bind_2","turn_right":true,"number_card_play":20,"number_turn_play":23,"number_card_of_player":{"P-00000003":5,"P-00000001":3,"P-00000002":10,"P-00000004":3}}
2023-11-20 18:40:25:646: [INFO] - Send draw-card event. req_data: {}
2023-11-20 18:40:25:661: [INFO] - Receive receiver-card event. res_data: {"cards_receive":[{"color":"green","number":0}],"is_penalty":false}
2023-11-20 18:40:25:672: [INFO] - Receive draw-card event. res_data: {"player":"P-00000002","is_draw":true}
2023-11-20 18:40:25:672: [INFO] - Client draw-card successfully! res_data: {"player":"P-00000002","is_draw":true,"can_play_draw_card":false,"draw_card":[{"color":"green","number":0}]}
2023-11-20 18:40:25:738: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"red","special":"wild_draw_4"},"yell_uno":false,"color_of_wild":"red","player":"P-00000004"}
2023-11-20 18:40:25:741: [INFO] - Receive update-color event. res_data: {"color":"yellow"}
2023-11-20 18:40:25:795: [INFO] - Receive draw-card event. res_data: {"player":"P-00000003","is_draw":true}
2023-11-20 18:40:25:844: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"red","number":4},"yell_uno":false,"player":"P-00000001"}
2023-11-20 18:40:25:859: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000001","card_before":{"color":"red","number":4},"card_of_player":[{"color":"green","number":0},{"color":"green","number":3},{"color":"green","number":5},{"color":"blue","number":3},{"color":"blue","number":5},{"color":"blue","number":7},{"color":"blue","number":9},{"color":"blue","special":"reverse"},{"color":"blue","number":6},{"color":"red","number":3},{"color":"red","number":9}],"must_call_draw_card":true,"draw_reason":"nothing","turn_right":true,"number_card_play":22,"number_turn_play":27,"number_card_of_player":{"P-00000003":9,"P-00000001":2,"P-00000002":11,"P-00000004":2}}
2023-11-20 18:40:25:859: [INFO] - Send draw-card event. req_data: {}
2023-11-20 18:40:25:876: [INFO] - Receive receiver-card event. res_data: {"cards_receive":[{"color":"blue","number":3}],"is_penalty":false}
2023-11-20 18:40:25:887: [INFO] - Receive draw-card event. res_data: {"player":"P-00000002","is_draw":true}
2023-11-20 18:40:25:887: [INFO] - Client draw-card successfully! res_data: {"player":"P-00000002","is_draw":true,"can_play_draw_card":false,"draw_card":[{"color":"blue","number":3}]}
2023-11-20 18:40:25:941: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"red","number":7},"yell_uno":true,"player":"P-00000004"}
2023-11-20 18:40:25:999: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"red","special":"reverse"},"yell_uno":false,"player":"P-00000003"}
2023-11-20 18:40:26:047: [INFO] - Receive draw-card event. res_data: {"player":"P-00000004","is_draw":true}
2023-11-20 18:40:26:082: [INFO] - Receive play-draw-card event. res_data: {"is_play_card":true,"yell_uno":true,"color_of_wild":"yellow","player":"P-00000004","card_play":{"color":"yellow","special":"wild"}}
2023-11-20 18:40:26:106: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000004","card_before":{"color":"yellow","special":"wild"},"card_of_player":[{"color":"green","number":0},{"color":"green","number":3},{"color":"green","number":5},{"color":"blue","number":3},{"color":"blue","number":3},{"color":"blue","number":5},{"color":"blue","number":7},{"color":"blue","number":9},{"color":"blue","special":"reverse"},{"color":"blue","number":6},{"color":"red","number":3},{"color":"red","number":9}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":false,"number_card_play":25,"number_turn_play":31,"number_card_of_player":{"P-00000003":8,"P-00000001":2,"P-00000002":12,"P-00000004":1}}
2023-11-20 18:40:26:107: [INFO] - Send draw-card event. req_data: {}
2023-11-20 18:40:26:107: [INFO] - Receive update-color event. res_data: {"color":"red"}
2023-11-20 18:40:26:123: [INFO] - Receive receiver-card event. res_data: {"cards_receive":[{"color":"yellow","number":5}],"is_penalty":false}
2023-11-20 18:40:26:134: [INFO] - Receive draw-card event. res_data: {"player":"P-00000002","is_draw":true}
2023-11-20 18:40:26:134: [INFO] - Client draw-card successfully! res_data: {"player":"P-00000002","is_draw":true,"draw_card":[{"color":"yellow","number":5}],"can_play_draw_card":true}
2023-11-20 18:40:26:134: [INFO] - Send play-draw-card event. req_data: {"is_play_card":true,"yell_uno":false}
2023-11-20 18:40:26:161: [INFO] - Receive play-draw-card event. res_data: {"is_play_card":true,"yell_uno":false,"player":"P-00000002","card_play":{"color":"yellow","number":5}}
2023-11-20 18:40:26:186: [INFO] - Client play-draw-card successfully! res_data: {"is_play_card":true,"yell_uno":false}
2023-11-20 18:40:26:237: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","number":3},"yell_uno":true,"player":"P-00000001"}
2023-11-20 18:40:26:291: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"green","number":3},"yell_uno":false,"player":"P-00000003"}
2023-11-20 18:40:26:343: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"green","number":7},"yell_uno":false,"player":"P-00000004"}
2023-11-20 18:40:26:355: [INFO] - Receive finish-turn event. res_data: {"winner":"P-00000004","turn_no":1,"score":{"P-00000003":-133,"P-00000001":-6,"P-00000002":-73,"P-00000004":212}}
2023-11-20 18:40:26:505: [INFO] - Receive receiver-card event. res_data: {"cards_receive":[{"color":"red","number":9},{"color":"white","special":"white_wild"},{"color":"red","number":5},{"color":"red","special":"skip"},{"color":"white","special":"white_wild"},{"color":"blue","special":"skip"},{"color":"red","special":"reverse"}],"is_penalty":false}
2023-11-20 18:40:26:573: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"green","special":"draw_2"},"yell_uno":false,"player":"P-00000003"}
2023-11-20 18:40:26:590: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000003","card_before":{"color":"green","special":"draw_2"},"card_of_player":[{"color":"blue","special":"skip"},{"color":"red","number":5},{"color":"red","number":9},{"color":"red","special":"reverse"},{"color":"red","special":"skip"},{"color":"white","special":"white_wild"},{"color":"white","special":"white_wild"}],"must_call_draw_card":true,"draw_reason":"draw_2","turn_right":true,"number_card_play":2,"number_turn_play":1,"number_card_of_player":{"P-00000003":6,"P-00000002":7,"P-00000004":7,"P-00000001":7}}
2023-11-20 18:40:26:591: [INFO] - Send draw-card event. req_data: {}
2023-11-20 18:40:26:609: [INFO] - Receive receiver-card event. res_data: {"cards_receive":[{"color":"red","number":8},{"color":"white","special":"white_wild"}],"is_penalty":false}
2023-11-20 18:40:26:620: [INFO] - Receive draw-card event. res_data: {"player":"P-00000002","is_draw":true}
2023-11-20 18:40:26:621: [INFO] - Client draw-card successfully! res_data: {"player":"P-00000002","is_draw":true,"can_play_draw_card":false,"draw_card":[{"color":"red","number":8},{"color":"white","special":"white_wild"}]}
2023-11-20 18:40:26:674: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"green","special":"skip"},"yell_uno":false,"player":"P-00000004"}
2023-11-20 18:40:26:726: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"green","number":0},"yell_uno":false,"player":"P-00000003"}
2023-11-20 18:40:26:742: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000003","card_before":{"color":"green","number":0},"card_of_player":[{"color":"blue","special":"skip"},{"color":"red","number":5},{"color":"red","number":9},{"color":"red","special":"reverse"},{"color":"red","special":"skip"},{"color":"red","number":8},{"color":"white","special":"white_wild"},{"color":"white","special":"white_wild"},{"color":"white","special":"white_wild"}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":true,"number_card_play":4,"number_turn_play":4,"number_card_of_player":{"P-00000003":5,"P-00000002":9,"P-00000004":6,"P-00000001":7}}
2023-11-20 18:40:26:742: [DEBUG] - selected card: {"color":"white","special":"white_wild"}
2023-11-20 18:40:26:742: [INFO] - Send play-card event. req_data: {"card_play":{"color":"white","special":"white_wild"},"yell_uno":false}
2023-11-20 18:40:26:784: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"white","special":"white_wild"},"yell_uno":false,"player":"P-00000002"}
2023-11-20 18:40:26:799: [INFO] - Client play-card successfully! res_data: {"card_play":{"color":"white","special":"white_wild"},"yell_uno":false}
2023-11-20 18:40:26:833: [INFO] - Receive draw-card event. res_data: {"player":"P-00000001","is_draw":true}
2023-11-20 18:40:26:882: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"green","number":2},"yell_uno":false,"player":"P-00000003"}
2023-11-20 18:40:26:897: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000003","card_before":{"color":"green","number":2},"card_of_player":[{"color":"blue","special":"skip"},{"color":"red","number":5},{"color":"red","number":9},{"color":"red","special":"reverse"},{"color":"red","special":"skip"},{"color":"red","number":8},{"color":"white","special":"white_wild"},{"color":"white","special":"white_wild"}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":true,"number_card_play":6,"number_turn_play":7,"number_card_of_player":{"P-00000003":4,"P-00000002":8,"P-00000004":6,"P-00000001":8}}
2023-11-20 18:40:26:897: [DEBUG] - selected card: {"color":"white","special":"white_wild"}
2023-11-20 18:40:26:897: [INFO] - Send play-card event. req_data: {"card_play":{"color":"white","special":"white_wild"},"yell_uno":false}
2023-11-20 18:40:26:938: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"white","special":"white_wild"},"yell_uno":false,"player":"P-00000002"}
2023-11-20 18:40:26:953: [INFO] - Client play-card successfully! res_data: {"card_play":{"color":"white","special":"white_wild"},"yell_uno":false}
2023-11-20 18:40:26:988: [INFO] - Receive draw-card event. res_data: {"player":"P-00000001","is_draw":true}
2023-11-20 18:40:27:038: [INFO] - Receive draw-card event. res_data: {"player":"P-00000003","is_draw":true}
2023-11-20 18:40:27:054: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000003","card_before":{"color":"green","special":"white_wild"},"card_of_player":[{"color":"blue","special":"skip"},{"color":"red","number":5},{"color":"red","number":9},{"color":"red","special":"reverse"},{"color":"red","special":"skip"},{"color":"red","number":8},{"color":"white","special":"white_wild"}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":true,"number_card_play":7,"number_turn_play":10,"number_card_of_player":{"P-00000003":5,"P-00000002":7,"P-00000004":6,"P-00000001":9}}
2023-11-20 18:40:27:054: [DEBUG] - selected card: {"color":"white","special":"white_wild"}
2023-11-20 18:40:27:054: [INFO] - Send play-card event. req_data: {"card_play":{"color":"white","special":"white_wild"},"yell_uno":false}
2023-11-20 18:40:27:093: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"white","special":"white_wild"},"yell_uno":false,"player":"P-00000002"}
2023-11-20 18:40:27:108: [INFO] - Client play-card successfully! res_data: {"card_play":{"color":"white","special":"white_wild"},"yell_uno":false}
2023-11-20 18:40:27:142: [INFO] - Receive draw-card event. res_data: {"player":"P-00000001","is_draw":true}
2023-11-20 18:40:27:205: [INFO] - Receive draw-card event. res_data: {"player":"P-00000003","is_draw":true}
2023-11-20 18:40:27:221: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000003","card_before":{"color":"green","special":"white_wild"},"card_of_player":[{"color":"blue","special":"skip"},{"color":"red","number":5},{"color":"red","number":9},{"color":"red","special":"reverse"},{"color":"red","special":"skip"},{"color":"red","number":8}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":true,"number_card_play":8,"number_turn_play":13,"number_card_of_player":{"P-00000003":6,"P-00000002":6,"P-00000004":6,"P-00000001":10}}
2023-11-20 18:40:27:222: [INFO] - Send draw-card event. req_data: {}
2023-11-20 18:40:27:238: [INFO] - Receive receiver-card event. res_data: {"cards_receive":[{"color":"black","special":"wild"}],"is_penalty":false}
2023-11-20 18:40:27:248: [INFO] - Receive draw-card event. res_data: {"player":"P-00000002","is_draw":true}
2023-11-20 18:40:27:249: [INFO] - Client draw-card successfully! res_data: {"player":"P-00000002","is_draw":true,"draw_card":[{"color":"black","special":"wild"}],"can_play_draw_card":true}
2023-11-20 18:40:27:249: [INFO] - Send play-draw-card event. req_data: {"is_play_card":true,"yell_uno":false,"color_of_wild":"yellow"}
2023-11-20 18:40:27:418: [INFO] - Receive play-draw-card event. res_data: {"is_play_card":true,"yell_uno":false,"color_of_wild":"yellow","player":"P-00000002","card_play":{"color":"yellow","special":"wild"}}
2023-11-20 18:40:27:447: [INFO] - Receive update-color event. res_data: {"color":"green"}
2023-11-20 18:40:27:447: [INFO] - Client play-draw-card successfully! res_data: {"is_play_card":true,"yell_uno":false,"color_of_wild":"yellow"}
2023-11-20 18:40:27:488: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","number":0},"yell_uno":false,"player":"P-00000004"}
2023-11-20 18:40:27:578: [INFO] - Receive draw-card event. res_data: {"player":"P-00000001","is_draw":true}
2023-11-20 18:40:27:635: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","special":"reverse"},"yell_uno":false,"player":"P-00000003"}
2023-11-20 18:40:27:690: [INFO] - Receive draw-card event. res_data: {"player":"P-00000001","is_draw":true}
2023-11-20 18:40:27:745: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"yellow","number":3},"yell_uno":false,"player":"P-00000004"}
2023-11-20 18:40:27:764: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000004","card_before":{"color":"yellow","number":3},"card_of_player":[{"color":"blue","special":"skip"},{"color":"red","number":5},{"color":"red","number":9},{"color":"red","special":"reverse"},{"color":"red","special":"skip"},{"color":"red","number":8}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":false,"number_card_play":12,"number_turn_play":19,"number_card_of_player":{"P-00000003":5,"P-00000002":6,"P-00000004":4,"P-00000001":12}}
2023-11-20 18:40:27:764: [INFO] - Send draw-card event. req_data: {}
2023-11-20 18:40:27:782: [INFO] - Receive receiver-card event. res_data: {"cards_receive":[{"color":"black","special":"wild_draw_4"}],"is_penalty":false}
2023-11-20 18:40:27:793: [INFO] - Receive draw-card event. res_data: {"player":"P-00000002","is_draw":true}
2023-11-20 18:40:27:793: [INFO] - Client draw-card successfully! res_data: {"player":"P-00000002","is_draw":true,"draw_card":[{"color":"black","special":"wild_draw_4"}],"can_play_draw_card":true}
2023-11-20 18:40:27:793: [INFO] - Send play-draw-card event. req_data: {"is_play_card":true,"yell_uno":false,"color_of_wild":"blue"}
2023-11-20 18:40:27:821: [INFO] - Receive play-draw-card event. res_data: {"is_play_card":true,"yell_uno":false,"color_of_wild":"blue","player":"P-00000002","card_play":{"color":"blue","special":"wild_draw_4"}}
2023-11-20 18:40:27:847: [INFO] - Receive update-color event. res_data: {"color":"yellow"}
2023-11-20 18:40:27:847: [INFO] - Client play-draw-card successfully! res_data: {"is_play_card":true,"yell_uno":false,"color_of_wild":"blue"}
2023-11-20 18:40:27:883: [INFO] - Receive challenge event. res_data: {"challenger":"P-00000003","target":"P-00000002","is_challenge":true,"is_challenge_success":false}
2023-11-20 18:40:27:951: [INFO] - Receive draw-card event. res_data: {"player":"P-00000001","is_draw":true}
2023-11-20 18:40:28:001: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"blue","number":7},"yell_uno":false,"player":"P-00000004"}
2023-11-20 18:40:28:015: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000004","card_before":{"color":"blue","number":7},"card_of_player":[{"color":"blue","special":"skip"},{"color":"red","number":5},{"color":"red","number":9},{"color":"red","special":"reverse"},{"color":"red","special":"skip"},{"color":"red","number":8}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":false,"number_card_play":14,"number_turn_play":23,"number_card_of_player":{"P-00000003":11,"P-00000002":6,"P-00000004":3,"P-00000001":13}}
2023-11-20 18:40:28:015: [DEBUG] - selected card: {"color":"blue","special":"skip"}
2023-11-20 18:40:28:016: [INFO] - Send play-card event. req_data: {"card_play":{"color":"blue","special":"skip"},"yell_uno":false}
2023-11-20 18:40:28:043: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"blue","special":"skip"},"yell_uno":false,"player":"P-00000002"}
2023-11-20 18:40:28:058: [INFO] - Client play-card successfully! res_data: {"card_play":{"color":"blue","special":"skip"},"yell_uno":false}
2023-11-20 18:40:28:110: [INFO] - Receive play-card event. res_data: {"card_play":{"color":"green","special":"skip"},"yell_uno":false,"player":"P-00000001"}
2023-11-20 18:40:28:124: [INFO] - Receive next-player event. res_data: {"next_player":"P-00000002","before_player":"P-00000001","card_before":{"color":"green","special":"skip"},"card_of_player":[{"color":"red","number":5},{"color":"red","number":9},{"color":"red","special":"reverse"},{"color":"red","special":"skip"},{"color":"red","number":8}],"must_call_draw_card":false,"draw_reason":"nothing","turn_right":false,"number_card_play":16,"number_turn_play":25,"number_card_of_player":{"P-00000003":11,"P-00000002":5,"P-00000004":3,"P-00000001":12}}
2023-11-20 18:40:28:125: [DEBUG] - selected card: {"color":"red","special":"skip"}
